province,year,feature,feature_value,shap_value,abs_shap,ensemble_base_value,y_predicted
KEP. BANGKA BELITUNG,2025,mean_years_schooling_lag1,8.78,-0.06563163113146396,0.06563163113146396,11.04970299745474,4.806080686575117
KEP. BANGKA BELITUNG,2025,expected_years_schooling_lag1,12.49,0.13956845054050415,0.13956845054050415,11.04970299745474,4.806080686575117
KEP. BANGKA BELITUNG,2025,log_poverty_line_lag1,13.72452949400115,0.05392491188927688,0.05392491188927688,11.04970299745474,4.806080686575117
KEP. BANGKA BELITUNG,2026,poverty_rate_lag1,4.806080686575117,-5.989261750810051,5.989261750810051,11.04970299745474,4.892534192185591
KEP. BANGKA BELITUNG,2026,hdi_lag1,74.65499999999997,-0.29487951092539233,0.29487951092539233,11.04970299745474,4.892534192185591
KEP. BANGKA BELITUNG,2026,tpt_lag1,3.8199999999999363,0.007615304610692578,0.007615304610692578,11.04970299745474,4.892534192185591
KEP. BANGKA BELITUNG,2026,tpak_lag1,70.53500000000008,0.01947833590947779,0.01947833590947779,11.04970299745474,4.892534192185591
KEP. BANGKA BELITUNG,2026,aps_1315_lag1,93.215,-0.07291214937247324,0.07291214937247324,11.04970299745474,4.892534192185591
KEP. BANGKA BELITUNG,2026,mean_years_schooling_lag1,8.839999999999975,-0.06638541464419909,0.06638541464419909,11.04970299745474,4.892534192185591
KEP. BANGKA BELITUNG,2026,expected_years_schooling_lag1,12.560000000000002,0.1546032545623976,0.1546032545623976,11.04970299745474,4.892534192185591
KEP. BANGKA BELITUNG,2026,log_poverty_line_lag1,13.75978664481579,0.08457299303529553,0.08457299303529553,11.04970299745474,4.892534192185591
KEP. RIAU,2025,poverty_rate_lag1,5.075,-5.82894790676782,5.82894790676782,11.04970299745474,4.756003688666114
KEP. RIAU,2025,hdi_lag1,79.08,-0.2981126584964703,0.2981126584964703,11.04970299745474,4.756003688666114
KEP. RIAU,2025,tpt_lag1,7.205,-0.007843129292141704,0.007843129292141704,11.04970299745474,4.756003688666114
KEP. RIAU,2025,tpak_lag1,67.98500000000001,-0.02364906567384968,0.02364906567384968,11.04970299745474,4.756003688666114
KEP. RIAU,2025,aps_1315_lag1,99.07,-0.05777357236528355,0.05777357236528355,11.04970299745474,4.756003688666114
KEP. RIAU,2025,mean_years_schooling_lag1,10.65,-0.029885213112510467,0.029885213112510467,11.04970299745474,4.756003688666114
KEP. RIAU,2025,expected_years_schooling_lag1,13.27,-0.08011146169884044,0.08011146169884044,11.04970299745474,4.756003688666114
KEP. RIAU,2025,log_poverty_line_lag1,13.589119865388518,0.0326240086816976,0.0326240086816976,11.04970299745474,4.756003688666114
KEP. RIAU,2026,poverty_rate_lag1,4.756003688666114,-6.084858789990241,6.084858789990241,11.04970299745474,4.524416214629764
KEP. RIAU,2026,hdi_lag1,79.68500000000006,-0.2973386211947775,0.2973386211947775,11.04970299745474,4.524416214629764
KEP. RIAU,2026,tpt_lag1,5.800000000000182,0.023658535685531328,0.023658535685531328,11.04970299745474,4.524416214629764
KEP. RIAU,2026,tpak_lag1,68.31250000000006,-0.033931522451237775,0.033931522451237775,11.04970299745474,4.524416214629764
KEP. RIAU,2026,aps_1315_lag1,99.17999999999998,-0.05665211022085444,0.05665211022085444,11.04970299745474,4.524416214629764
KEP. RIAU,2026,mean_years_schooling_lag1,10.71999999999997,-0.029604368572118803,0.029604368572118803,11.04970299745474,4.524416214629764
KEP. RIAU,2026,expected_years_schooling_lag1,13.305000000000007,-0.08213716353331241,0.08213716353331241,11.04970299745474,4.524416214629764
KEP. RIAU,2026,log_poverty_line_lag1,13.622497530997492,0.03557768654377653,0.03557768654377653,11.04970299745474,4.524416214629764
LAMPUNG,2025,poverty_rate_lag1,10.655,-0.43997779296040374,0.43997779296040374,11.04970299745474,10.296969739717031
LAMPUNG,2025,hdi_lag1,72.48,-0.19113743985769321,0.19113743985769321,11.04970299745474,10.296969739717031
LAMPUNG,2025,tpt_lag1,4.205,0.027105905197371234,0.027105905197371234,11.04970299745474,10.296969739717031
LAMPUNG,2025,tpak_lag1,71.055,-0.00724380888084015,0.00724380888084015,11.04970299745474,10.296969739717031
LAMPUNG,2025,aps_1315_lag1,95.93,-0.03884999375124011,0.03884999375124011,11.04970299745474,10.296969739717031
LAMPUNG,2025,mean_years_schooling_lag1,8.8,-0.04307915481392654,0.04307915481392654,11.04970299745474,10.296969739717031
LAMPUNG,2025,expected_years_schooling_lag1,12.78,-0.048799986735367465,0.048799986735367465,11.04970299745474,10.296969739717031
LAMPUNG,2025,log_poverty_line_lag1,13.292586205523657,-0.010750871439907985,0.010750871439907985,11.04970299745474,10.296969739717031
LAMPUNG,2026,poverty_rate_lag1,10.296969739717031,-0.5262693177517057,0.5262693177517057,11.04970299745474,10.211688322161407
LAMPUNG,2026,hdi_lag1,73.09499999999991,-0.24373329836531168,0.24373329836531168,11.04970299745474,10.211688322161407
LAMPUNG,2026,tpt_lag1,4.0,0.03548064500393624,0.03548064500393624,11.04970299745474,10.211688322161407
LAMPUNG,2026,tpak_lag1,71.3125,0.003015228395191433,0.003015228395191433,11.04970299745474,10.211688322161407
LAMPUNG,2026,aps_1315_lag1,96.10500000000002,-0.03606116977743333,0.03606116977743333,11.04970299745474,10.211688322161407
LAMPUNG,2026,mean_years_schooling_lag1,8.879999999999995,-0.04542327458927109,0.04542327458927109,11.04970299745474,10.211688322161407
LAMPUNG,2026,expected_years_schooling_lag1,12.799999999999994,-0.05582252047412162,0.05582252047412162,11.04970299745474,10.211688322161407
LAMPUNG,2026,log_poverty_line_lag1,13.331903086483656,0.030799218383509044,0.030799218383509044,11.04970299745474,10.211688322161407
MALUKU,2025,poverty_rate_lag1,15.915,5.300379100111877,5.300379100111877,11.04970299745474,15.824907276308409
MALUKU,2025,hdi_lag1,72.75,-0.2815164577257661,0.2815164577257661,11.04970299745474,15.824907276308409
MALUKU,2025,tpt_lag1,6.195,-0.023434622315547524,0.023434622315547524,11.04970299745474,15.824907276308409
MALUKU,2025,tpak_lag1,63.71,-0.06260543332787943,0.06260543332787943,11.04970299745474,15.824907276308409
MALUKU,2025,aps_1315_lag1,97.97,-0.0831272987301913,0.0831272987301913,11.04970299745474,15.824907276308409
MALUKU,2025,mean_years_schooling_lag1,10.44,-0.060470532417746956,0.060470532417746956,11.04970299745474,15.824907276308409
MALUKU,2025,expected_years_schooling_lag1,14.09,-0.05739843369700056,0.05739843369700056,11.04970299745474,15.824907276308409
MALUKU,2025,log_poverty_line_lag1,13.496214659822622,0.04337866796684142,0.04337866796684142,11.04970299745474,15.824907276308409
MALUKU,2026,poverty_rate_lag1,15.824907276308409,4.955618890728013,4.955618890728013,11.04970299745474,15.572487100832973
MALUKU,2026,hdi_lag1,73.35000000000002,-0.2995047157417873,0.2995047157417873,11.04970299745474,15.572487100832973
MALUKU,2026,tpt_lag1,5.877500000000055,0.04040290066444059,0.04040290066444059,11.04970299745474,15.572487100832973
MALUKU,2026,tpak_lag1,63.02749999999992,-0.053728794223369035,0.053728794223369035,11.04970299745474,15.572487100832973
MALUKU,2026,aps_1315_lag1,98.13,-0.07902365296053737,0.07902365296053737,11.04970299745474,15.572487100832973
MALUKU,2026,mean_years_schooling_lag1,10.505000000000024,-0.05999495076558274,0.05999495076558274,11.04970299745474,15.572487100832973
MALUKU,2026,expected_years_schooling_lag1,14.144999999999996,-0.05010371387928323,0.05010371387928323,11.04970299745474,15.572487100832973
MALUKU,2026,log_poverty_line_lag1,13.53122586522305,0.06911713584278335,0.06911713584278335,11.04970299745474,15.572487100832973
MALUKU UTARA,2025,poverty_rate_lag1,6.175000000000001,-4.592180361229362,4.592180361229362,11.04970299745474,6.138724946728249
MALUKU UTARA,2025,hdi_lag1,70.98,-0.2535368523492665,0.2535368523492665,11.04970299745474,6.138724946728249
MALUKU UTARA,2025,tpt_lag1,4.455,-0.0037206124092139248,0.0037206124092139248,11.04970299745474,6.138724946728249
MALUKU UTARA,2025,tpak_lag1,67.145,-0.003131012062514223,0.003131012062514223,11.04970299745474,6.138724946728249
MALUKU UTARA,2025,aps_1315_lag1,97.51,-0.04065725592925935,0.04065725592925935,11.04970299745474,6.138724946728249
MALUKU UTARA,2025,mean_years_schooling_lag1,9.7,-0.03179528879309795,0.03179528879309795,11.04970299745474,6.138724946728249
MALUKU UTARA,2025,expected_years_schooling_lag1,13.75,0.013524524510824221,0.013524524510824221,11.04970299745474,6.138724946728249
MALUKU UTARA,2025,log_poverty_line_lag1,13.340532175125734,0.0005196881299897784,0.0005196881299897784,11.04970299745474,6.138724946728249
MALUKU UTARA,2026,poverty_rate_lag1,6.138724946728249,-4.616229969440999,4.616229969440999,11.04970299745474,6.151234996294331
MALUKU UTARA,2026,hdi_lag1,71.69000000000005,-0.22735146152080418,0.22735146152080418,11.04970299745474,6.151234996294331
MALUKU UTARA,2026,tpt_lag1,4.240000000000009,0.021035780036719035,0.021035780036719035,11.04970299745474,6.151234996294331
MALUKU UTARA,2026,tpak_lag1,68.46500000000015,-0.02450128954817608,0.02450128954817608,11.04970299745474,6.151234996294331
