"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1431378098386210816","2021-08-28T03:00:53.000Z","0","@lee_hwie Meski jumlah penduduk miskin di Provinsi DKI Jakarta meningkat, tapi jumlah penduduk miskin di Jakarta masih paling rendah dibandingkan provinsi lain. Demikian jg scr persentase tmsk plg rendah. https://t.co/d3NZFLFMUM","1431451691644174338","","lee_hwie","in","","0","1","0","https://x.com/tatakujiyati/status/1431451691644174338","147063992","tatakujiyati"
"1426379830119976962","2021-08-14T03:07:07.000Z","4","4. Pandemi menyebabkan perubahan asumsi-asumsi, terutama yang berakibat pada revisi indikator kinerja utama (IKU), mis. Pertumbuhan ekonomi, persentase penduduk miskin, dll. https://t.co/7wQuEKoTFo","1426379830119976962","https://pbs.twimg.com/media/E8uE4uYVIAYFQL_.jpg","","in","","0","0","0","https://x.com/ansadad/status/1426379830119976962","61385468","ansadad"
"1425009219195990018","2021-08-10T08:21:15.000Z","0","Persentase penduduk miskin pada September 2020 yang naik menjadi 10,2 persen menunjukkan bahwa bantuan sosial tidak cukup untuk mencegah bertambahnya angka kemiskinan.","1425009336586104834","","ALMI_Indonesia","in","","0","1","0","https://x.com/ALMI_Indonesia/status/1425009336586104834","803060232016445440","ALMI_Indonesia"
"1420555653643268099","2021-07-29T01:23:55.000Z","0","Hampir ga percaya liat data persentase penduduk miskin terendah di 2019 itu terendah DKI Jakarta. Tapi datanya memang gitu, mungkin karena definisi garis kemiskinannya dalam nominal bukan relatif. Upah dianggap tinggi pdhl harga barang jg tinggi.","1420555653643268099","","","in","","0","0","0","https://x.com/ansyaku/status/1420555653643268099","231317866","ansyaku"
"1418563984555315203","2021-07-23T13:48:00.000Z","0","Emgsih angka kemiskinan di indonesia tinggi, persentase penduduk miskin jg meningkat. Tp pnsrn aja sbnrnya berpengaruh gk sih wkwkkw","1418568581722251265","","royalcaniin","in","","0","1","0","https://x.com/royalcaniin/status/1418568581722251265","1150720971478720512","royalcaniin"
"1417620691688427531","2021-07-20T23:01:25.000Z","4","Data Badan Pusat Statistik atau BPS, persentase penduduk miskin pada September 2020 sebesar 10,19 persen, meningkat 0,41 persen poin terhadap Maret 2020 dan meningkat 0,97 persen poin terhadap September 2019.","1417620691688427531","","","in","","0","1","0","https://x.com/mtangankiri/status/1417620691688427531","1316121196207906816","mtangankiri"
"1416642883101159424","2021-07-18T06:15:57.000Z","0","BPS: Persentase penduduk miskin di Sulut terendah di Pulau Sulawesi https://t.co/z6rMQzV5Oh","1416642883101159424","","","in","","0","0","0","https://x.com/antaramakassar/status/1416642883101159424","1288496856","antaramakassar"
"1416640190324510722","2021-07-18T06:05:15.000Z","0","Persentase penduduk miskin Sulut paling rendah di Pulau Sulawesi https://t.co/cYdNHNvGIU","1416640190324510722","","","in","","0","0","0","https://x.com/guidomerung/status/1416640190324510722","237686956","guidomerung"
"1415956101904936963","2021-07-16T08:46:56.000Z","0","Jawa Tengah Mengalami Penurunan Persentase Penduduk Miskin Sebesar 0,05 Persen https://t.co/iS4L55MI91","1415956101904936963","","","in","","0","0","0","https://x.com/SiberindoC/status/1415956101904936963","1330090702022336514","SiberindoC"
"1415929168349466627","2021-07-16T06:59:55.000Z","0","Meskipun secara total terjadi penurunan persentase penduduk miskin, namun khusus daerah perkotaan mengalami peningkatan.

@AwalilRizky
https://t.co/7QhqRNW3U6","1415929168349466627","","","in","","0","0","0","https://x.com/barisandata/status/1415929168349466627","1167087910811623426","barisandata"
"1415693739519922179","2021-07-15T15:24:24.000Z","1","MTA: Persentase Penduduk Miskin Aceh Turun, Tapi Belum Signifikan

https://t.co/z2JKtwOGQD","1415693739519922179","","","in","","0","0","0","https://x.com/infoacehnet/status/1415693739519922179","98190099","infoacehnet"
"1415642317524901889","2021-07-15T12:00:04.000Z","0","Persentase Penduduk Miskin NTT Maret 2021 Turun https://t.co/DwRKnKsH1v","1415642317524901889","","","in","","0","0","0","https://x.com/GATRA_com/status/1415642317524901889","202559038","GATRA_com"
"1415597564854951940","2021-07-15T09:02:14.000Z","0","Umum  Secara Persentase, Penduduk Miskin di Aceh Turun  https://t.co/zGcEgcgcKB","1415597564854951940","","","in","","0","0","0","https://x.com/JRKAceh/status/1415597564854951940","254474763","JRKAceh"
"1415584041424670721","2021-07-15T08:08:30.000Z","0","Persentase Menurun, Tapi Jumlahnya Penduduk Miskin di Aceh Bertambah https://t.co/HLowZQ3QxY https://t.co/N3lNqjyoMW","1415584041424670721","https://pbs.twimg.com/media/E6UqLm_VcAE1tJF.jpg","","in","","0","0","0","https://x.com/BERITAKINI_CO/status/1415584041424670721","795310581649588224","BERITAKINI_CO"
"1415575413221330951","2021-07-15T07:34:47.000Z","1","Persentase penduduk miskin di Bali pada Maret 2021 tercatat sebesar 4,53%, naik 0,08 poin persen dibandingkan dengan posisi September 2020 yang tercatat sebesar 4,45%. https://t.co/PfxjDuwQAu","1415575557463441414","https://pbs.twimg.com/media/E6UiXq7VkAIdtLC.png","bpsprovbali","in","","0","1","3","https://x.com/bpsprovbali/status/1415575557463441414","554943457","bpsprovbali"
"1415556876616433664","2021-07-15T06:20:33.000Z","1","Data BPS: Jumlah Orang Miskin di Indonesia Mencapai 27,5 Juta: Jika dilihat dari sisi disparitas kemiskinan, persentase penduduk miskin masih lebih banyak di desa dari pada di kota. Di mana populasi penduduk miskin di kota sebesar 7,89 persen, dan di… https://t.co/KctWRspdn0","1415556876616433664","","","in","","0","0","1","https://x.com/merdekadotcom/status/1415556876616433664","456426648","merdekadotcom"
"1415546032780365824","2021-07-15T05:37:28.000Z","0","#RT @bps_statistics: Persentase penduduk miskin di Indonesia pada Maret 2021 sebesar 10,14 persen.

#RilisBPS https://t.co/UTOyNbnkFo","1415546032780365824","https://pbs.twimg.com/media/E6UBAqGVoAQO6Nt.jpg","","in","","0","0","0","https://x.com/alfareno/status/1415546032780365824","26321663","alfareno"
"1415543799082897412","2021-07-15T05:28:35.000Z","0","RT bps_statistics: Persentase penduduk miskin di Indonesia pada Maret 2021 sebesar 10,14 persen.

#RilisBPS https://t.co/UTOyNbnkFo","1415543799082897412","https://pbs.twimg.com/media/E6UBAqGVoAQO6Nt.jpg","","in","","0","0","0","https://x.com/alfareno/status/1415543799082897412","26321663","alfareno"
"1415538776307232772","2021-07-15T05:08:38.000Z","38","Persentase penduduk miskin di Indonesia pada Maret 2021 sebesar 10,14 persen.

#RilisBPS https://t.co/CadihXBtx3","1415538776307232772","https://pbs.twimg.com/media/E6UBAqGVoAQO6Nt.jpg","","in","","1","1","25","https://x.com/bps_statistics/status/1415538776307232772","3021760068","bps_statistics"
"1406992100697120771","2021-06-21T15:12:42.000Z","1","6 bulan pertama wabah aja jumlah penduduk miskin naik hampir 20%, belum hitung bicara 15 bulan. Persentase penduduk miskin Bali masuk level dobel digit bukan hal mustahil by next year kalau ini wabah enggak terkendali","1406993486868451328","","Andika_CJ","in","","0","2","0","https://x.com/Andika_CJ/status/1406993486868451328","1859352337","Andika_CJ"
"1405329535055319043","2021-06-17T01:00:45.000Z","0","Otsus telah sukses menurunkan angka kemiskinan di Papua. Perubahan yang signifikan terlihat pada penurunan persentase penduduk miskin dari tahun ke tahun. Otsus Hadir Papua Sejahtera https://t.co/PPqSfk7b9D","1405329535055319043","https://pbs.twimg.com/media/E4C7w3TWQAE6EPt.jpg","","in","","0","0","0","https://x.com/jeonshinta_/status/1405329535055319043","1380811155485073410","jeonshinta_"
"1402893807763427330","2021-06-10T07:42:02.000Z","7","""Apalagi dalam masa pandemi saat ini dimana daya beli masyarakat sudah tertekan, karena pasti berpotensi meningkatkan persentase penduduk miskin,"" kata Wakil Ketua Komisi Keuangan Dewan Perwakilan Rakyat, Amir Uskara. #TempoBisnis
https://t.co/KGJfsou6g8","1402893807763427330","","","in","","2","1","1","https://x.com/tempodotco/status/1402893807763427330","18129942","tempodotco"
"1395268940973043713","2021-05-20T06:43:33.000Z","2","Persentase penduduk miskin di daerah tertinggal meningkat signifikan. 

Tahun 2015-2019 terdapat 122 Daerah Tertinggal (Perpres No.131/2015). Tahun 2020 terdapat 62 daerah tertinggal (Perpres No.63/2020)","1395268940973043713","","","in","","0","0","0","https://x.com/iwanalidarmawan/status/1395268940973043713","229832704","iwanalidarmawan"
"1395245516347170817","2021-05-20T05:10:28.000Z","108","Persentase penduduk miskin di daerah tertinggal meningkat signifikan. BPS menghitung berdasar Susenas, sedangkan desa tertinggal mengikuti Perpres. Tahun 2015-2019 terdapat 122 Daerah Tertinggal (Perpres No.131/2015). Tahun 2020 terdapat 62 daerah tertinggal (Perpres No.63/2020). https://t.co/BzlOwDfI0R","1395245516347170817","https://pbs.twimg.com/media/E1zoX2gVkAYqcmP.png","","in","","2","8","40","https://x.com/AwalilRizky/status/1395245516347170817","718375892","AwalilRizky"
"1392281999080001538","2021-05-12T06:16:26.000Z","0","@iccank_inotav @fadjroeL @univ_indonesia @itbofficial BPS: th 1970 persentase penduduk miskin kita mencapai 60%, th 1996 persentase penduduk miskin tinggal 11,30%, 24 tahun orba menurunkan kemiskinan 48,70%, BPS: tahun 2020 jumlah penduduk miskin 10,19%, 22 tahun reformasi-5 presiden kemiskinan hy turun 2%, btp hebatnya reformasi","1392363015668789248","","","in","","0","0","0","https://x.com/ARosadi76/status/1392363015668789248","1329171484955140097","ARosadi76"
"1388888824906797057","2021-05-02T16:24:23.000Z","96","@BERKARYA_NET BPS: th 1970 persentase penduduk miskin indonesia 60%, tahun 1996 turun menjadi 11,30%, 26 th pak harto turunkan penduduk miskin 38,70%, pasca pak harto. th 2020 persentase penduduk miskin 10,19%. 21 thn reformasi, 5 presiden kemiskinn cuma turun 1,11%. mshkah bangga dg reformasi","1388892132526546944","","MinmonPS7","in","","4","4","25","https://x.com/ARosadi76/status/1388892132526546944","1329171484955140097","ARosadi76"
"1388776992691015687","2021-05-02T16:02:00.000Z","0","@HairulAlHafiz1 @Bara2Dian @RamliRizal 26 tahun pak harto turunkan persentase kemiskinan dr 60% menjadi 11% sekarang berdasarkan data bps september 2020 setelah 21 tahun reformasi brp angka penduduk miskin 10,19%, turun 1% dr tahun 1996, apakah ini prestasi yg anda hebat...betapa bodoh &amp; terbelangnya anda","1388886501707055112","","HairulAlHafiz1","in","","0","1","0","https://x.com/ARosadi76/status/1388886501707055112","1329171484955140097","ARosadi76"
"1388073536854532099","2021-04-30T10:11:35.000Z","2","UNDP: Separuh Penduduk Myanmar Bakal Jatuh Miskin Pada 2022: Jumlah orang yang hidup di bawah garis kemiskinan diperkirakan meningkat 11 poin persentase karena efek sosial ekonomi pandemi. https://t.co/876RK2E0yk","1388073536854532099","","","in","","1","0","0","https://x.com/merdekadotcom/status/1388073536854532099","456426648","merdekadotcom"
"1386896613218549760","2021-04-27T04:14:54.000Z","0","Secara persentase, penduduk miskin di Gumi Serombotan ini berada di peringkat tiga se-Provinsi Bali setelah Kabupaten Karangasem dan Kabupaten Buleleng.
https://t.co/KVQ9X3U2EX","1386896613218549760","","","in","","0","0","1","https://x.com/IDNTimesBali/status/1386896613218549760","1318832462366081025","IDNTimesBali"
"1384237243733213191","2021-04-19T20:07:31.000Z","2","Hai #SahabatData...
Kemiskinan merupakan isu penting yang merupakan salah satu potret keberhasilan suatau pemerintah daerah..
Selama 2020 krn pandemi Covid-19 persentase penduduk miskin mengalami kenaikan 0,82 poin dari 9,75 persen pada 2019 dan menjadi 10,57 persen pada 2020.. https://t.co/gqzt7sj0JS","1384237243733213191","https://pbs.twimg.com/media/EzXMbq0VgAInKpk.jpg","","in","","0","1","1","https://x.com/bpsmojokerto/status/1384237243733213191","1041505586808991744","bpsmojokerto"
"1384145903724859393","2021-04-19T14:04:34.000Z","30","Anies: Pandemi Covid-19 Membuat Jumlah Penduduk Miskin Ibu Kota Naik: Meskipun bertambah, Anies mengklaim jumlah penduduk miskin di Jakarta jauh lebih rendah jika dibandingkan dengan persentase jumlah penduduk miskin nasional sebesar 27,55 juta orang… https://t.co/js4jNpV2ix","1384145903724859393","","","in","","0","0","2","https://x.com/merdekadotcom/status/1384145903724859393","456426648","merdekadotcom"
"1383586380144545796","2021-04-18T01:01:13.000Z","0","Otsus telah berhasil menurunkan angka kemiskinan di Papua. Perubahan yang signifikan tercermin pada penurunan persentase penduduk miskin, dari 54,75 persen pada Maret 1999 menjadi 26,55 persen pada September 2019. Otsus Makin Dipercaya #PapuaIndonesia https://t.co/ZckcWnhIkY","1383586380144545796","https://pbs.twimg.com/media/EzN8dpZVgAAUCNV.jpg","","in","","0","0","0","https://x.com/impinkxx/status/1383586380144545796","1344084519347838977","impinkxx"
"1378603633852309505","2021-04-04T07:01:34.000Z","0","Persentase penduduk miskin pada September 2020 sebesar 10,19 persen, meningkat 0,41 persen poin terhadap Maret 2020 dan meningkat 0,97 persen poin terhadap September 2019. Dampaknya penjualan rokok akan sedikit menurun dikarenakan angka kemiskinan setiap tahun meningkat @JeddyjJj","1378603633852309505","","","in","","0","0","0","https://x.com/KristianVieri9/status/1378603633852309505","1366306112790687744","KristianVieri9"
"1376519313478320129","2021-03-29T12:59:13.000Z","8","Sasaran Program Pembangunan Daerah Tertinggal
1. Mengentaskan daerah tertinggal.
2. Meningkatkan Indeks Pembangunan Manusia (IPM)
3. Menurunkan persentase penduduk miskin
@jokowi 
@Kiyai_MarufAmin 
@halimiskandarnu 
@budimuni98 
@tppkemendes 
@kemendespdtt 
#SDGsDesa 
#DesaBisa https://t.co/iDNRfs5joP","1376519313478320129","https://pbs.twimg.com/media/ExphA-SUcAIDjR7.jpg","","in","","0","0","1","https://x.com/arjuna16sp/status/1376519313478320129","889910471561793541","arjuna16sp"
"1376470564882194440","2021-03-29T09:45:34.000Z","0","8. Adapun utk persentase penduduk miskin Kab. Pml pada tahun 2019 sebesar 15,41 persen mengalami peningkatan menjadi sebesar 16,02 persen di tahun 2020. Angka kemiskinan Provinsi Jawa Tengah sebesar 11,41 persen, sedangkan angka kemiskinan nasional sebesar 9,78 persen.","1376470579394478082","","PemkabPemalang","in","","1","1","1","https://x.com/PemkabPemalang/status/1376470579394478082","260008630","PemkabPemalang"
"1375004513090764805","2021-03-25T08:39:56.000Z","0","Persentase penduduk miskin meningkat sebesar 10,19% pada september 2020.
#IDEKatadata2021","1375004513090764805","","","in","","0","0","0","https://x.com/DinaNurAlifiah/status/1375004513090764805","2210732136","DinaNurAlifiah"
"1374254636635320325","2021-03-23T07:00:12.000Z","1","Terdampak Pandemi, Persentase Penduduk Miskin Naik https://t.co/xATxGm8bED","1374254636635320325","","","in","","0","0","0","https://x.com/jawapos/status/1374254636635320325","2392460208","jawapos"
"1374249641399623683","2021-03-23T06:43:57.000Z","1","Otsus telah berhasil menurunkan angka kemiskinan di Papua. Perubahan yg signifikan tercermin pada penurunan persentase penduduk miskin, dari 54,75 persen pada Maret 1999 menjadi 26,55 persen pada September 2019.

#OtsusPapuaLanjutDidukung https://t.co/F9FyhSnQ2S","1374250546937303040","https://pbs.twimg.com/media/ExJRlrWU8AIqlgE.jpg","boanerges__","in","","0","0","1","https://x.com/boanerges__/status/1374250546937303040","2676197712","boanerges__"
"1374147916001026052","2021-03-22T23:56:08.000Z","0","Otsus telah berhasil menurunkan angka kemiskinan di Papua. Perubahan yang signifikan tercermin pada penurunan persentase penduduk miskin, dari 54,75 persen pada Maret 1999 menjadi 26,55 persen pada September 2019 #FaktaDiPapua Kemajuan Ditanah Cenderawasih https://t.co/Iq70YqLdOg","1374147916001026052","https://pbs.twimg.com/media/ExH0O2NUUAQ0wmb.jpg","","in","","0","0","0","https://x.com/pinkyyxx2/status/1374147916001026052","1344085072081682432","pinkyyxx2"
"1373468870002941952","2021-03-21T02:57:53.000Z","2","selain itu, Otsus juga berhasil menurunkan angka kemiskinan di Papua. Perubahan yg signifikan tercermin pada penurunan persentase penduduk miskin, dari 54,75% pd Maret 1999 menjadi 26,55% pd September 2019.

#TNIPolriHadirDiPapua https://t.co/1pIbkQuylN","1373468879339450368","https://pbs.twimg.com/media/Ew-KpirU8AUZ-Ye.jpg","boanerges__","in","","0","1","2","https://x.com/boanerges__/status/1373468879339450368","2676197712","boanerges__"
"1370902552447946754","2021-03-14T01:00:13.000Z","1","Meskipun kaya akan sawit, masyarakat di provinsi dengan tutupan sawit terbesar belum sejahtera. Empat dari sepuluh provinsi kaya sawit memiliki persentase penduduk miskin lebih tinggi dari rata-rata nasional.

#Sawit #PetaniSawit #UntukmuBumiku

https://t.co/pjRpfjRpzn","1370902552447946754","","","in","","0","0","0","https://x.com/yayasanmadani/status/1370902552447946754","849863751884881920","yayasanmadani"
"1367422066438332418","2021-03-04T10:30:00.000Z","0","Persentase penduduk miskin di Grobogan mengalami penurunan satu persen sejak Bupati @SumarniGrobogan  menjabat. 

https://t.co/eI4jh0mlWh","1367422066438332418","","","in","","0","0","0","https://x.com/jp_radarkudus/status/1367422066438332418","1299190506090446848","jp_radarkudus"
"1362673921888309248","2021-02-19T08:02:34.000Z","0","Foto: Kepala BPS Aceh dan Sulthan Alfaraby usai berdiskusiLINTAS ATJEH | BANDA ACEH - Penduduk miskin di Aceh meningkat 19 ribu orang pada September 2020. Secara persentase, angka kemiskinan di Serambi Mekah sebesar 15,43% atau tertinggi di Sumatera. Dat… https://t.co/GHWsYIExgP","1362673921888309248","","","in","","0","0","0","https://x.com/JRKAceh/status/1362673921888309248","254474763","JRKAceh"
"1362614624290369538","2021-02-19T04:06:57.000Z","1","Persentase tertinggi Penduduk Miskin ada di Papua 26,8% dan Papua Barat 21,7% BUKAN DI ACEH seperti yang dituduhkan oleh @Dennysiregar7 https://t.co/JiFm1woBBH","1362614624290369538","","","in","","0","0","0","https://x.com/endjah_hamami/status/1362614624290369538","1336578087291559937","endjah_hamami"
