conversation_id_str,waktu,like,teks,tweet_id,image_url,in_reply_to_screen_name,bahasa,location,quote,reply,retweet,tweet_url,user_id_str,username,tahun_scraping,tahun,bulan,tanggal
1551748510164611072,2022-07-26 08:57:29+07:00,0,"Papua masih menjadi wilayah Indonesia yang memiliki angka kemiskinan tinggi. Badan Pusat Statistik (BPS) mencatat persentase penduduk miskin di Papua mengalami peningkatan 0,09% poin, yaitu dari 26,55% pada September 2019 menjadi 26,64% pada Maret 2020.
#MembangunPapua",1551748510164611072,,,in,,0,0,0,https://x.com/noormafmz/status/1551748510164611072,112670197,noormafmz,2022,2022,7,2022-07-26
1551187657606463490,2022-07-24 19:48:51+07:00,0,Persentase penduduk miskin di Papua menurun. #Papua #DOB #Otsus https://t.co/0ODu4MfZ7i,1551187657606463490,https://pbs.twimg.com/media/FYbs8txaQAI2ttr.jpg,,in,,0,0,0,https://x.com/Maharafitri_ani/status/1551187657606463490,1528237075287248896,Maharafitri_ani,2022,2022,7,2022-07-24
1548118994128740352,2022-07-16 08:35:05+07:00,1,"Waduh, Persentase Penduduk Miskin di DIY Lampaui Angka Nasional https://t.co/SZkCZeYBZJ #beritajogja #jogja #jogjaistimewa https://t.co/aE0aZ5mMNW",1548118994128740352,https://pbs.twimg.com/media/FXwGBYNUEAENPNE.jpg,,in,,0,0,0,https://x.com/Harian_Jogja/status/1548118994128740352,118371948,Harian_Jogja,2022,2022,7,2022-07-16
1548095068216602629,2022-07-16 07:14:12+07:00,3,"Dengan persentase penduduk miskin di Bali sebesar 4,57 persen, maka jumlah penduduk miskin di Bali pada Maret 2022 berkurang sekitar 5.780 orang dibandingkan September 2021. Namun angka itu masih lebih tinggi dibandingkan Maret 2021. #AdadiKompas

https://t.co/fcATrVFDCK",1548098640908283904,,hariankompas,in,,0,1,1,https://x.com/hariankompas/status/1548098640908283904,255866913,hariankompas,2022,2022,7,2022-07-16
1547944125823008771,2022-07-15 21:00:13+07:00,19,"BPS mencatat jumlah penduduk miskin pada Maret 2022 sebanyak 26,16 juta orang.

Persentase penduduk miskin terbanyak di pulau Jawa yaitu 52,96%.

Baca selengkapnya di https://t.co/ZEdgB8P171 https://t.co/PDF666Kn2p",1547944125823008771,https://pbs.twimg.com/media/FXtm8Y7UEAM9nm6.jpg,,in,,2,12,6,https://x.com/tempodotco/status/1547944125823008771,18129942,tempodotco,2022,2022,7,2022-07-15
1547940693309784065,2022-07-15 20:46:35+07:00,0,"Persentase Penduduk Miskin Turun Pada Maret, Menurut BPS https://t.co/ArD4mPo7BH",1547940693309784065,,,in,,0,0,0,https://x.com/ivooxid/status/1547940693309784065,745849790332805121,ivooxid,2022,2022,7,2022-07-15
1547938954371952640,2022-07-15 20:39:40+07:00,0,"Setelah Aceh dengan persentase penduduk miskin sebesar 14,64%, disusul Provinsi Bengkulu 14,62%, Sumatera Selatan 11,90%, Lampung 11,57%, Sumatera Utara 8,42%, Jambi 7,62% dan Riau 6,78%.

https://t.co/esbLuRflaF",1547938954371952640,,,in,,0,0,0,https://x.com/infoacehnet/status/1547938954371952640,98190099,infoacehnet,2022,2022,7,2022-07-15
1547898792531218432,2022-07-15 18:00:05+07:00,1,"Kepala Badan Pusat Statistik (BPS), Margo Yuwono melaporkan, persentase penduduk miskin Indonesia pada Maret 2022 adalah sebesar 9,54 persen. Capaian itu menurun 0,60 persen poin, terhadap Maret 2021.

Selengkapnya : https://t.co/9V6sppoLfd
___
#Vivacoid #Indonesia #Kemiskinan https://t.co/TQHixTcTMz",1547898792531218432,https://pbs.twimg.com/media/FXs9vxSVUAIEzqP.jpg,,in,,0,0,1,https://x.com/VIVAcoid/status/1547898792531218432,41730943,VIVAcoid,2022,2022,7,2022-07-15
1547886183635566592,2022-07-15 17:10:03+07:00,6,"Beritanya gaes

Badan Pusat Statistik (BPS) mencatat bahwa persentase penduduk miskin pada Maret 2022 sebesar 9,54 persen atau turun 0,17 persen poin dibandingkan September 2021 dan menurun 0,60 persen poin terhadap Maret 2021.

https://t.co/lJHognEunK",1547886203050946561,,PaltiHutabarat,in,,0,1,1,https://x.com/PaltiHutabarat/status/1547886203050946561,214159664,PaltiHutabarat,2022,2022,7,2022-07-15
1547879178128994304,2022-07-15 16:42:28+07:00,0,"Persentase penduduk miskin perkotaan pada September 2021 sebesar 5,08 persen, naik menjadi 5,17 persen pada Maret 2022. Sementara persentase penduduk miskin perdesaan pada September 2021 sebesar 5,23 persen, naik menjadi 5,36 persen pada Maret 2022. https://t.co/8Cs5NlyTDS",1547879258743533568,https://pbs.twimg.com/media/FXsr-ZcaMAA8hy_.jpg,bpskalteng,in,,0,1,0,https://x.com/bpskalteng/status/1547879258743533568,3396110051,bpskalteng,2022,2022,7,2022-07-15
1547862605481402368,2022-07-15 15:36:17+07:00,1,"Jumlah penduduk miskin di Indonesia menurun baik dari segi persentase maupun angka.
https://t.co/Kb3L9HFkrZ",1547862605481402368,,,in,,0,0,0,https://x.com/Media_Asuransi/status/1547862605481402368,1450957656,Media_Asuransi,2022,2022,7,2022-07-15
1547853992939556864,2022-07-15 15:02:04+07:00,0,"BPS : Maret 2022, Persentase Penduduk Miskin Di Maluku Turun #Ekonomi  -  https://t.co/24EM6YQ3X4",1547853992939556864,,,in,,0,0,0,https://x.com/Tribun_Maluku/status/1547853992939556864,1133436931,Tribun_Maluku,2022,2022,7,2022-07-15
1547829018790993920,2022-07-15 13:23:30+07:00,0,"Persentase penduduk miskin di Bali pada Maret 2022 sebesar 4,57%. Turun 0,15% poin terhadap September 2021 dan meningkat 0,04% poin terhadap Maret 2021. https://t.co/cPr4vrNCh7",1547829190132523011,https://pbs.twimg.com/media/FXr-XO1VsAAjQqn.jpg,bpsprovbali,in,,0,1,0,https://x.com/bpsprovbali/status/1547829190132523011,554943457,bpsprovbali,2022,2022,7,2022-07-15
1547786812684263427,2022-07-15 10:35:07+07:00,0,"#RT @bps_statistics: Persentase penduduk miskin pada Maret 2022 sebesar 9,54 persen, menurun 0,17 persen poin terhadap September 2021 dan menurun 0,60 persen poin terhadap Maret 2021.

#RilisBPS
#Kemiskinan",1547786812684263427,,,in,,0,0,0,https://x.com/alfareno/status/1547786812684263427,26321663,alfareno,2022,2022,7,2022-07-15
1547784688541900800,2022-07-15 10:26:40+07:00,0,"RT bps_statistics: Persentase penduduk miskin pada Maret 2022 sebesar 9,54 persen, menurun 0,17 persen poin terhadap September 2021 dan menurun 0,60 persen poin terhadap Maret 2021.

#RilisBPS
#Kemiskinan",1547784688541900800,,,in,,0,0,0,https://x.com/alfareno/status/1547784688541900800,26321663,alfareno,2022,2022,7,2022-07-15
1547778420175544322,2022-07-15 10:01:46+07:00,47,"Persentase penduduk miskin pada Maret 2022 sebesar 9,54 persen, menurun 0,17 persen poin terhadap September 2021 dan menurun 0,60 persen poin terhadap Maret 2021.

#RilisBPS
#Kemiskinan",1547778420175544322,,,in,,7,16,20,https://x.com/bps_statistics/status/1547778420175544322,3021760068,bps_statistics,2022,2022,7,2022-07-15
1546133813293551616,2022-07-10 21:15:35+07:00,0,"@zqhr Terus, sering banget netizen indo  ngolok ngolok keadaan TL saat ini. Gw yang baca aja malu, padahal kalau secara jumlah, orang miskin kita berapa puluh kali dari jumlah penduduk TL, walau secara persentase TL emang memprihatinkan sih.",1546136052724707328,,zqhr,in,,0,1,0,https://x.com/ginmunth/status/1546136052724707328,1247539961689042944,ginmunth,2022,2022,7,2022-07-10
1543814694930362369,2022-07-05 13:36:45+07:00,0,@74bidadari @komstiroblak @BTS31193937 @CNNIndonesia Persentase Penduduk miskin Sumbar separonya  persentase Jateng prasaan. 😅 Cek data BPS dulu baru mangap..😁,1544208646279954432,,74bidadari,in,,0,1,0,https://x.com/agungza3/status/1544208646279954432,1271761686353948672,agungza3,2022,2022,7,2022-07-05
1542368197407813632,2022-07-01 23:19:30+07:00,19,"Tantangan pembangunan provinsi pemekaran sangat berat, terutama Papua Pegunungan dan juga Papua Tengah. 

Kabupaten/kota dengan persentase penduduk miskin tertinggi ngumpul di sini ☹️

https://t.co/Bx9XGMw9qS",1542905745636999171,,adepedia,in,,0,1,4,https://x.com/adepedia/status/1542905745636999171,200448287,adepedia,2022,2022,7,2022-07-01
1541418578171383808,2022-06-27 20:50:01+07:00,0,"Di tahun 2021, persentase kemiskinan di Sumut semester I (Maret) 2021 sebesar 9,01% dan menurun ke angka 8,49% di semester II (September). Bila menggunakan data kependudukan BPS 2021 berarti ada sekitar 1.268.079 penduduk miskin di Sumut
 https://t.co/qrrJAgO3Na",1541418578171383808,,,in,,0,0,0,https://x.com/utamanewscom/status/1541418578171383808,1076275093,utamanewscom,2022,2022,6,2022-06-27
1540290859119382531,2022-06-24 18:08:52+07:00,2,"Badan Pusat Statistik (BPS) DKI Jakarta melaporkan persentase penduduk miskin DKI Jakarta pada September 2020 kembali meningkat menjadi 4,69 persen atau sekitar 497.000 orang. #Metropolitan #Kompas57
https://t.co/CJwpn0HbGd",1540290859119382531,,,in,,0,0,1,https://x.com/hariankompas/status/1540290859119382531,255866913,hariankompas,2022,2022,6,2022-06-24
1539642263558492160,2022-06-22 23:38:16+07:00,6,"Jadi di Pulau Jawa, Jakarta adalah provinsi dengan kenaikan persentase penduduk miskin terbanyak, diikuti Banten, dan Jawa Barat yang angka kemiskinannya naik sangat kecil.

Jawa Tengah, Jawa Timur dan DIY berhasil menurunkan angka kemiskinan meskipun didera Pandemi Covid-19.",1539648977615740934,,sigitwid,in,,0,3,3,https://x.com/sigitwid/status/1539648977615740934,168082298,sigitwid,2022,2022,6,2022-06-22
1539631532134252544,2022-06-22 22:28:56+07:00,5,"Lap. BPS Mayoritas penduduk miskin Indonesia berada di Pulau Jawa dgn jumlah mencapai 14,02 juta orang.
Persentase penduduk miskin P.Jawa:

1. Yogyakarta = 11,91%.
2. Jawa Tengah =11,25%.
3. Jawa Timur = 10,59%.
4. Jawa Barat = 7,97%. 
5. Banten = 6,5%, dan
6. DKI Jakarta 4,67%.",1539631532134252544,,,in,,0,3,3,https://x.com/RomitsuT/status/1539631532134252544,1038483432391634944,RomitsuT,2022,2022,6,2022-06-22
1539596348093534208,2022-06-22 20:09:37+07:00,2,"Hal menarik lainnya yang saya temukan gegara diskursus ini adalah cara menghitung persentase penduduk miskin.

Salah satu indikatornya adalah rata-rata pengeluaran per kapita. Lalu saya coba cari data soal pengeluaran per kapita ini. https://t.co/VLMZmBDcjZ",1539596471703851009,https://pbs.twimg.com/media/FV2-0_PaMAAunyu.jpg,RidhaIntifadha,in,,0,1,0,https://x.com/RidhaIntifadha/status/1539596471703851009,271922617,RidhaIntifadha,2022,2022,6,2022-06-22
1539416915310915585,2022-06-22 16:14:49+07:00,1,@Mdy_Asmara1701 Udah baca belum? Itu data BPS perbandingan persentase penduduk miskin di daerah Jawa. Ada gak di situ menyebutkan jumlah penduduk miskin khusus DKI dari tahun 2017-2022 ? Ckckckck... Si kontet masih aja bodo. https://t.co/G5m4etPMHe,1539537380297715712,https://pbs.twimg.com/media/FV2JFXfUcAELtBM.jpg,Mdy_Asmara1701,in,,0,1,0,https://x.com/MasterSifu11/status/1539537380297715712,1104538104759607296,MasterSifu11,2022,2022,6,2022-06-22
1539514164947075072,2022-06-22 14:59:08+07:00,0,"@DrEvaChaniago Nyang bacot miskin literasi die bisa cuap cuap karna masuk kagak miskin, kurang bersyukur ye? he he he 
BPS :
Persentase penduduk miskin pada September 2021 sebesar 9,71 persen, menurun 0,43 persen poin terhadap Maret 2021 dan menurun 0,48 persen poin terhadap September 2020.",1539518335850717185,,DrEvaChaniago,in,,0,0,0,https://x.com/reza_63/status/1539518335850717185,161251950,reza_63,2022,2022,6,2022-06-22
1539455565801263105,2022-06-22 10:49:48+07:00,0,"Gorengannya benar, bahwa kondisi persentase penduduk miskin Provinsi DKI Jakarta ""kembali ke 15 tahun lalu"", menggunakan data yang valid, yakni bersumber dari BPS @bps_statistics https://t.co/NEI5dvOsNw",1539455586617524224,https://pbs.twimg.com/media/FV0-JNRUAAIvqYH.png,maulsoh,in,,0,1,0,https://x.com/maulsoh/status/1539455586617524224,233902671,maulsoh,2022,2022,6,2022-06-22
1539455565801263105,2022-06-22 10:49:44+07:00,0,"Data yang valid pun masih bisa menjadi sumber keributan.
Yang terkini adalah data Persentase Penduduk Miskin Provinsi DKI Jakarta.

https://t.co/dEgwKp7Lwx",1539455572767977472,,maulsoh,in,,0,1,0,https://x.com/maulsoh/status/1539455572767977472,233902671,maulsoh,2022,2022,6,2022-06-22
1538700038356238336,2022-06-22 09:41:05+07:00,0,"@Ma67598404Ma @acehasan76 jelas tertulis akibat pandemi 2 tahun terakhir, data terbaru angka kemiskinan mulai diturunkan Anies, BPS mencatat persentase penduduk miskin berdasarkan provinsi dan daerah pada tahun 2020 Provinsi DKI Jakarta sebesar 4,69 persen dan pada tahun 2021 turun menjadi 4,67 persen.",1539438294789787649,,Ma67598404Ma,in,,0,1,0,https://x.com/Halaman1Google_/status/1539438294789787649,589855342,Halaman1Google_,2022,2022,6,2022-06-22
1539068508554010624,2022-06-21 09:11:41+07:00,0,"data persentase penduduk miskin per propinsi maret vs september 2021 menurut BPS. dgn tren Rp/USD melesat ke 15000 mungkin tahun 2022 ini kemiskinan justru bertambah, sebab inflasi tinggi harga sembako naik. propinsi kalsel, babel, dki adalah 3 besar kemiskinan terendah. https://t.co/iurZdmdPnn",1539068508554010624,https://pbs.twimg.com/media/FVvdU3EaMAAzvbw.png,,in,,0,0,0,https://x.com/f1rmanh/status/1539068508554010624,330116085,f1rmanh,2022,2022,6,2022-06-21
1538924398731636736,2022-06-20 23:39:03+07:00,0,"Data Bada Pusat Statistik mencatat angka kemiskinan di DKI Jakarta terus meningkat pada 2019-2021. Pada 2021 persentase penduduk miskin di Jakarta ialah 4,72 persen. #kumparanNEWS https://t.co/dZx59LcoTr",1538924398731636736,,,in,,0,1,0,https://x.com/kumparan/status/1538924398731636736,759692754985242625,kumparan,2022,2022,6,2022-06-20
1538802764179853312,2022-06-20 15:42:55+07:00,1,"Oke kalo tadi ngomongin jumlah. Coba cek terkait persentase warga miskin dibanding jumlah penduduk Jakarta. Bisa diiliat sendiri, persentasenya terus turun tahun 2018 dan 2019 di masa Anies. Naik drastis tahun 2020 dan 2021 ya karena pandemi... https://t.co/kyu8oIvHPN",1538804575389376512,https://pbs.twimg.com/media/FVruXoDVsAAdgWp.jpg,nobi_zen,in,,0,1,1,https://x.com/nobi_zen/status/1538804575389376512,32886979,nobi_zen,2022,2022,6,2022-06-20
1537085797228507137,2022-06-15 21:53:06+07:00,0,"Persentase Penduduk Miskin Menurut Provinsi,
Maret 2021 &amp; September 2021
https://t.co/sdJQ9TjSfR https://t.co/hO1UyJEBfk",1537085797228507137,https://pbs.twimg.com/media/FVTTREnaQAAs-63.jpg,,in,,0,0,1,https://x.com/siayi/status/1537085797228507137,110492126,siayi,2022,2022,6,2022-06-15
1537083844054384640,2022-06-15 21:45:20+07:00,0,"Persentase Penduduk Miskin (P0) Menurut Provinsi dan Daerah 2020-2021
https://t.co/Ld5Ot8JbMv",1537083844054384640,,,in,,0,0,0,https://x.com/siayi/status/1537083844054384640,110492126,siayi,2022,2022,6,2022-06-15
1536920393965252608,2022-06-15 21:02:00+07:00,2,"@M45Broo_ Perbandingan Th.2021 Penduduk Jateng yg miskin 11,25% dari 36,5jt total jml penduduk,  DKI yg miskin 5,05% dari 10jtan total jumlah pnduduk... Pakai logika aja ..persentase nya aja udah beda ..",1537072937756688385,,M45Broo_,in,,0,0,0,https://x.com/kondangx/status/1537072937756688385,139398011,kondangx,2022,2022,6,2022-06-15
1536921378586492928,2022-06-15 12:57:56+07:00,6,"@ChusnulCh__ @malakmalakmal Awal menjabat 2013 kemiskinan Jateng 14.44%
Akhir perioda I 2017, kemiskinan Jateng 13.01%
Periode II data terakhir 2021, kemiskinan 11.79%. Jadi walaupun dilanda pandemi 2 tahun, persentase penduduk miskin Jateng berkurang, bukan naik 5 kali lipat.",1536951119997730818,,ChusnulCh__,in,,0,2,2,https://x.com/yuana_kusuma/status/1536951119997730818,137152689,yuana_kusuma,2022,2022,6,2022-06-15
1536623253619298304,2022-06-14 15:15:07+07:00,0,"Untuk Pulau Jawa

⬇️

Sebaran Penduduk Miskin di Pulau Jawa

Di Pulau Jawa, penduduk miskin terbanyak berada di Jawa Timur dengan jumlah 4,25 juta orang (persentase penduduk miskin 10,59%).",1536623253619298304,,,in,,0,1,0,https://x.com/purnomowardoyo/status/1536623253619298304,1643277624,purnomowardoyo,2022,2022,6,2022-06-14
1535985053603221504,2022-06-12 20:59:08+07:00,16,"Kalo definisi provinsi termiskin adalah provinsi dengan persentase penduduk miskin tertinggi, tentu bukan Aceh jawabannya.

Tapi masuk bottom 5 wqwqwq. 15,5% soalnya",1535985053603221504,,,in,,0,0,0,https://x.com/ObiWan_Catnobi/status/1535985053603221504,371261655,ObiWan_Catnobi,2022,2022,6,2022-06-12
1535600735974748160,2022-06-12 07:38:54+07:00,0,@dfirdiansyah1 @AwanParutang @ferrykoto @PKSejahtera Lihat persentase jumlah penduduk miskin. Gitu aja kagak paham.,1535783669209923584,,dfirdiansyah1,in,,0,1,0,https://x.com/THaripriambodo/status/1535783669209923584,713021081246806016,THaripriambodo,2022,2022,6,2022-06-12
1535170741041213441,2022-06-10 18:39:15+07:00,0,"@orangkisaran @_ekokuntadhi persentase penduduk miskin beberapa provinsi di Indonesia

https://t.co/zYNSHIwgXt",1535225074667532288,,orangkisaran,in,,0,0,0,https://x.com/abi_gheitsa/status/1535225074667532288,151715641,abi_gheitsa,2022,2022,6,2022-06-10
1523780639475994624,2022-05-11 04:22:53+07:00,1,"@Dennysiregar7 Kalsel menjadi daerah dgn tingkat kemiskinan terendah di Indonesia.
Persentase penduduk miskin yang dicatat BPS di Kalimantan Selatan sebesar 4,5% Kep. Bangka Belitung 4,62%,DKI Jakarta 4,67%, Bali 4,72%,#/JATENG 11,25% dan JATIM 10,59%.
ANIES LBH SUKSES dr GANJAR.",1524137927277645824,,,in,,0,0,1,https://x.com/EdLoudy/status/1524137927277645824,1505206997784096771,EdLoudy,2022,2022,5,2022-05-11
1522112465697337344,2022-05-07 15:51:05+07:00,0,@KetumProDEMnew @ganjarpranowo Standar hidup di masing2 daerah berbeda... Standar hidup di Jakarta ngga ada apa2nya di bandingin New York.. Jadi tingkat kemiskinan ngukurnya bukan dari sini.. Tingkat kemiskinan itu ngukurnya dari persentase penduduk miskin atau rumah tangga miskin... Ngono lho le,1522861565640278016,,KetumProDEMnew,in,,0,1,0,https://x.com/abdbasithaljawi/status/1522861565640278016,1100306722827063301,abdbasithaljawi,2022,2022,5,2022-05-07
1509048275307016195,2022-03-30 13:02:00+07:00,0,"Jawa Tengah, Provinsi yang dipimpin oleh Gubernur @ganjarpranowo  ini memiliki persentase penduduk miskin sebesar 11,79 persen pada Maret 2021 dan 11,25 persen di September 2021. 
https://t.co/F83uwHQBqj
#GanjarPencitraan
#GanjarOraKerjo
#GanjarMaraiKere",1509048275307016195,,,in,,0,0,0,https://x.com/erin_kali/status/1509048275307016195,569121188,erin_kali,2022,2022,3,2022-03-30
1506794240827064320,2022-03-24 07:45:16+07:00,0,Daerah dengan Persentase Penduduk Miskin Tertinggi dan Terendah di Provinsi Sumbar https://t.co/BuM93pqMEy,1506794240827064320,,,in,,0,0,0,https://x.com/padangkitacom/status/1506794240827064320,198116133,padangkitacom,2022,2022,3,2022-03-24
1506176682293862405,2022-03-23 10:40:11+07:00,5,"@benngurionn @atjehsultanate Jika demikian,mengapa Aceh bisa menjadi lima besar provinsi termiskin di Indonesia dgn total persentase penduduk miskin terbesar di Indonesia.",1506475872844279809,,benngurionn,in,,0,1,0,https://x.com/_memoryusang/status/1506475872844279809,1340576950381760513,_memoryusang,2022,2022,3,2022-03-23
1501851553723924482,2022-03-10 17:29:30+07:00,0,"@_ekokuntadhi Ko, bagusan lu bantu Ganjar mengurangi jumlah rakyat miskin di Jateng yg jumlahnya 11,76% dari jumlah penduduk ketimbang ngurusin Anies. Bikin malu aja, masaiya persentase penduduk miskin Jateng hampir 2 x lipat jumlah rata² pendukung miskin Indonesia yg cuma 7,25%. https://t.co/JPF7kXkEs6",1501867836959965185,https://pbs.twimg.com/media/FNe01lpUYAIvwWc.jpg,_ekokuntadhi,in,,0,0,0,https://x.com/QodryAmir/status/1501867836959965185,1331484760552603649,QodryAmir,2022,2022,3,2022-03-10
1500054073327894534,2022-03-05 17:22:15+07:00,1,Saat ini Depok menempati urutan ketiga kota dengan persentase penduduk miskin terendah di Indonesia pada 2021. https://t.co/nXQSEzoUBy,1500054073327894534,,,in,,0,0,0,https://x.com/detikfinance/status/1500054073327894534,135795460,detikfinance,2022,2022,3,2022-03-05
1499650988310994945,2022-03-04 14:40:32+07:00,0,Saat ini Depok menempati urutan ketiga kota dengan persentase penduduk miskin terendah di Indonesia pada 2021. https://t.co/tFErskSP8K,1499650988310994945,,,in,,0,0,1,https://x.com/detikfinance/status/1499650988310994945,135795460,detikfinance,2022,2022,3,2022-03-04
1499650987228815369,2022-03-04 14:40:32+07:00,5,Saat ini Depok menempati urutan ketiga kota dengan persentase penduduk miskin terendah di Indonesia pada 2021.  https://t.co/BYv7kgkbGK,1499650987228815369,,,in,,1,2,2,https://x.com/detikcom/status/1499650987228815369,69183155,detikcom,2022,2022,3,2022-03-04
1499306316212355072,2022-03-03 15:50:56+07:00,0,Persentase Jumlah Penduduk Miskin di Depok Terendah Ketiga Nasional https://t.co/yyvJE3x1sY,1499306316212355072,,,in,,0,0,0,https://x.com/wjtodaycom/status/1499306316212355072,1062697782425772032,wjtodaycom,2022,2022,3,2022-03-03
1499258266303574016,2022-03-03 12:40:00+07:00,2,"Persentase jumlah penduduk miskin Kota Depok terendah ketiga di Indonesia yaitu 2,58 persen

https://t.co/kNBmyc1LvO",1499258266303574016,,,in,,0,0,0,https://x.com/okezonenews/status/1499258266303574016,47274731,okezonenews,2022,2022,3,2022-03-03
1499205256890265611,2022-03-03 09:09:21+07:00,0,"Badan Pusat Statistik (BPS) merilis 10 besar kota/kabupaten dengan persentase penduduk miskin terendah di Indonesia. Dari kesepuluh daerah itu, Kota Depok menempati urutan ketiga dengan presentase sebesar 2,58 persen.

Kepala Badan Perencanaan Pembanguna… https://t.co/EnARKrzdTY https://t.co/JYqY0YZqge",1499205256890265611,https://pbs.twimg.com/media/FM4_PEiXwAIS5Eg.jpg,,in,,0,0,0,https://x.com/infodepok_id/status/1499205256890265611,830103219447615490,infodepok_id,2022,2022,3,2022-03-03
1499042850427662338,2022-03-02 22:24:01+07:00,3,"Persentase penduduk miskin Depok 2,58 persen sehingga ada di posisi 3 se-Indonesia https://t.co/htFnLzr0lf",1499042850427662338,,,in,,0,0,1,https://x.com/republikaonline/status/1499042850427662338,22126902,republikaonline,2022,2022,3,2022-03-02
1499017615427219471,2022-03-02 20:43:44+07:00,0,"Kota Depok Menempati Posisi Ketiga Persentase Penduduk Miskin Terendah Se-Indonesia

#infodepok
#depok24jam https://t.co/Wtqz3xybHG",1499017615427219471,,,in,,0,0,0,https://x.com/PinggirTembok/status/1499017615427219471,1294538822965792769,PinggirTembok,2022,2022,3,2022-03-02
1498653145094066182,2022-03-01 21:40:57+07:00,0,"@ChusnulCh__ @PDI_Perjuangan Dengan persentase kemiskinan 11,35% itu artinya jumlah orang miskin di Jateng lebih 4 juta jiwa, hampir sama banyak dengan total jumlah penduduk Provinsi Jambi. Mengerikan sekali...",1498669626011828226,,QodryAmir,in,,0,0,0,https://x.com/QodryAmir/status/1498669626011828226,1331484760552603649,QodryAmir,2022,2022,3,2022-03-01
1495386874479001605,2022-02-20 20:23:06+07:00,0,"Tahun 2020 persentase penduduk miskin di DIY berada pada angka 12,28% (Bappeda DIY, 2020). Angka tersebut lebih tinggi dibandingkan dengan persentase penduduk miskin di Indonesia yaitu 9,78% (BPS, 2020).",1495388545133199363,,DPDIMMDIY,in,,0,1,0,https://x.com/DPDIMMDIY/status/1495388545133199363,1248517214,DPDIMMDIY,2022,2022,2,2022-02-20
1494544718964969481,2022-02-18 12:30:02+07:00,0,"Persentase penduduk miskin terbanyak berlatarbelakang lulusan SD (37,74%). Sedangkan, penduduk tidak miskin adalah golongan lulusan SMA (28,7%). 

Selengkapnya:
🔗https://t.co/DVkwAAOjuM

#Databoks #RumahTangga https://t.co/C3c5r000O4",1494544718964969481,https://pbs.twimg.com/media/FL2wgEIXIAAQEV4.jpg,,in,,0,0,4,https://x.com/databoksid/status/1494544718964969481,1316329680396451841,databoksid,2022,2022,2,2022-02-18
1493964343494553601,2022-02-16 22:03:50+07:00,0,"Persentase Penduduk Miskin di Sultra September 2021 Naik Menjadi 11,74 Persen https://t.co/V9SCGhIgB5",1493964343494553601,,,in,,0,0,0,https://x.com/nawalamediaid/status/1493964343494553601,1431878219041423364,nawalamediaid,2022,2022,2,2022-02-16
1493441791072567299,2022-02-15 11:27:24+07:00,48,"Berita 1 : Waduh...! persentase penduduk miskin di Kota Solo tertinggi di Jawa Tengah...

Berita 2 : Setahun harta bertambah Rp. 4 miliar, Gibran jadi kepala daerah terkaya di Jawa Tengah...

2 kondisi yang sungguh bertolak belakang... 🤔 https://t.co/Yv7PcExDPz",1493441791072567299,https://pbs.twimg.com/media/FLnFY5taIAEFYyk.jpg,,in,,2,5,12,https://x.com/ferizandra/status/1493441791072567299,80559922,ferizandra,2022,2022,2,2022-02-15
1491572782328467458,2022-02-10 07:43:36+07:00,3,"Sayangnya, hingga saat ini masih ditemukan pemerataan ekonomi dan persentase penduduk miskin yang masih cenderung meningkat 📈
@Suharso_M @Jiwamudaindo https://t.co/kVuK1oFMfD",1491573530235785217,https://pbs.twimg.com/media/FLMiMrqVgAEbfOo.jpg,Mrs_Ulya,in,,1,1,3,https://x.com/Mrs_Ulya/status/1491573530235785217,1295380140,Mrs_Ulya,2022,2022,2,2022-02-10
1490180961065181187,2022-02-06 11:30:01+07:00,0,"Kalimantan menjadi pulau dengan persentase penduduk miskin terendah di Indonesia pada 2021. Persentasenya sebesar 5,85%. #Databoks  https://t.co/PpvjI8EpaN",1490180961065181187,,,in,,0,0,0,https://x.com/databoksid/status/1490180961065181187,1316329680396451841,databoksid,2022,2022,2,2022-02-06
1489491431450464259,2022-02-04 13:50:05+07:00,0,"Kalimantan menjadi pulau dengan persentase penduduk miskin terendah di Indonesia pada 2021. Persentasenya sebesar 5,85%. #Databoks  https://t.co/PpvjI8EpaN",1489491431450464259,,,in,,0,0,1,https://x.com/databoksid/status/1489491431450464259,1316329680396451841,databoksid,2022,2022,2,2022-02-04
1740610282572087551,2023-12-29 12:48:01+07:00,0,"Panular Dinu Satomo, Statistisi Ahli Madya BPS Provinsi Jawa Tengah selaku narasumber pertama, menyampaikan bahwa persentase jumlah penduduk miskin di Kabupaten Wonogiri tahun 2023 memiliki kecenderungan lebih rendah dibandingkan Provinsi Jawa Tengah, yaitu sebesar 10,94 persen.",1740610604170457307,,bpskabwonogiri,in,,0,0,0,https://x.com/bpskabwonogiri/status/1740610604170457307,969474609962561536,bpskabwonogiri,2023,2023,12,2023-12-29
1740357898142875946,2023-12-28 20:03:51+07:00,5,Peta Persentase Penduduk Miskin &amp; Ketimpangan Ekonomi pada Setiap Provinsi di Indonesia Tahun 2022 https://t.co/dfQreLTv45,1740357898142875946,https://pbs.twimg.com/media/GCb-Qw6aUAAqNbq.jpg,,in,,1,0,2,https://x.com/maqdisasha/status/1740357898142875946,3017267964,maqdisasha,2023,2023,12,2023-12-28
